user,week,anomaly_score,anomaly_label,is_anomalous,normalized_score,behavioral_risk_raw,behavioral_risk_score
BWP0202,28-02-2011,0.235339873,1,0,0.952027461,0.047972539,1
BWP0202,14-03-2011,0.098635006,1,0,0.662502606,0.337497394,4
BWP0202,21-03-2011,0.16881356,1,0,0.811132541,0.188867459,3
BWP0202,28-03-2011,0.160004627,1,0,0.792476257,0.207523743,3
BWP0202,11-04-2011,0.164698884,1,0,0.802418141,0.197581859,3
BWP0202,18-04-2011,0.138321175,1,0,0.746553251,0.253446749,3
BWP0202,25-04-2011,0.122862465,1,0,0.71381352,0.28618648,4
BWP0202,09-05-2011,0.206578179,1,0,0.891113571,0.108886429,2
BWP0202,16-05-2011,0.235339873,1,0,0.952027461,0.047972539,1
BXJ0010,11-01-2010,-0.05981909,-1,1,0.326915437,0.673084563,7
BXJ0010,18-01-2010,-0.037717166,-1,1,0.373724717,0.626275283,7
BXJ0010,25-01-2010,0.212525433,1,0,0.903709157,0.096290843,2
BXJ0010,15-02-2010,0.209496712,1,0,0.897294681,0.102705319,2
BXJ0010,22-02-2010,0.217259144,1,0,0.913734601,0.086265399,2
BXJ0010,15-03-2010,0.156032484,1,0,0.784063724,0.215936276,3
BXJ0010,22-03-2010,0.147415154,1,0,0.76581323,0.23418677,3
BXJ0010,29-03-2010,0.152692074,1,0,0.776989128,0.223010872,3
BXJ0010,12-04-2010,0.140547469,1,0,0.751268282,0.248731718,3
BXJ0010,19-04-2010,0.139961807,1,0,0.750027917,0.249972083,3
BXJ0010,26-04-2010,0.145959073,1,0,0.762729423,0.237270577,3
BXJ0010,10-05-2010,0.131861382,1,0,0.732872169,0.267127831,3
BXJ0010,17-05-2010,0.142108912,1,0,0.754575233,0.245424767,3
BXJ0010,24-05-2010,0.14602421,1,0,0.762867375,0.237132625,3
BXJ0010,14-06-2010,0.150839647,1,0,0.773065904,0.226934096,3
BXJ0010,21-06-2010,0.122162812,1,0,0.712331737,0.287668263,4
BXJ0010,28-06-2010,0.156800742,1,0,0.785690805,0.214309195,3
BXJ0010,12-07-2010,0.255980329,1,0,0.995741522,0.004258478,1
BXJ0010,19-07-2010,0.257991053,1,0,1,0,1
BXJ0010,26-07-2010,0.257991053,1,0,1,0,1
BXJ0010,09-08-2010,0.23118061,1,0,0.94321863,0.05678137,2
BXJ0010,16-08-2010,0.257991053,1,0,1,0,1
BXJ0010,23-08-2010,0.257991053,1,0,1,0,1
BXJ0010,30-08-2010,0.24493371,1,0,0.972346082,0.027653918,1
BXJ0010,13-09-2010,0.257991053,1,0,1,0,1
BXJ0010,20-09-2010,0.257991053,1,0,1,0,1
BXJ0010,27-09-2010,0.255980329,1,0,0.995741522,0.004258478,1
BXJ0010,11-10-2010,0.253013037,1,0,0.989457147,0.010542853,1
BXJ0010,18-10-2010,0.257991053,1,0,1,0,1
BXJ0010,25-10-2010,0.257991053,1,0,1,0,1
BXJ0010,15-11-2010,0.257991053,1,0,1,0,1
BXJ0010,22-11-2010,0.253013037,1,0,0.989457147,0.010542853,1
BXJ0010,29-11-2010,0.24493371,1,0,0.972346082,0.027653918,1
BXJ0010,13-12-2010,0.257991053,1,0,1,0,1
BXJ0010,20-12-2010,0.253013037,1,0,0.989457147,0.010542853,1
BXJ0010,27-12-2010,0.255980329,1,0,0.995741522,0.004258478,1
BXJ0010,10-01-2011,0.24493371,1,0,0.972346082,0.027653918,1
BXJ0010,17-01-2011,0.257991053,1,0,1,0,1
BXJ0010,24-01-2011,0.257991053,1,0,1,0,1
BXJ0010,31-01-2011,0.23118061,1,0,0.94321863,0.05678137,2
BXJ0010,14-02-2011,0.257991053,1,0,1,0,1
BXJ0010,21-02-2011,0.257991053,1,0,1,0,1
BXJ0010,28-02-2011,0.23118061,1,0,0.94321863,0.05678137,2
BXJ0010,14-03-2011,0.257991053,1,0,1,0,1
BXJ0010,21-03-2011,0.257991053,1,0,1,0,1
BXJ0010,28-03-2011,0.255980329,1,0,0.995741522,0.004258478,1
BXJ0010,11-04-2011,0.253013037,1,0,0.989457147,0.010542853,1
BXJ0010,18-04-2011,0.255980329,1,0,0.995741522,0.004258478,1
BXJ0010,25-04-2011,0.257991053,1,0,1,0,1
BXJ0010,09-05-2011,0.23118061,1,0,0.94321863,0.05678137,2
BXJ0010,16-05-2011,0.23118061,1,0,0.94321863,0.05678137,2
BYP0070,11-01-2010,-0.025906932,-1,1,0.398737407,0.601262593,6
BYP0070,18-01-2010,0.017324724,1,0,0.490296976,0.509703024,6
BYP0070,25-01-2010,0.220850016,1,0,0.921339645,0.078660355,2
BYP0070,15-02-2010,0.220850016,1,0,0.921339645,0.078660355,2
BYP0070,22-02-2010,0.218239289,1,0,0.915810433,0.084189567,2
BYP0070,15-03-2010,0.214762496,1,0,0.908446993,0.091553007,2
BYP0070,22-03-2010,0.21093083,1,0,0.900331975,0.099668025,2
BYP0070,29-03-2010,0.200916662,1,0,0.879123143,0.120876857,2
BYP0070,12-04-2010,0.204883189,1,0,0.887523781,0.112476219,2
BYP0070,19-04-2010,0.214999922,1,0,0.908949833,0.091050167,2
BYP0070,26-04-2010,0.216680526,1,0,0.912509155,0.087490845,2
BYP0070,10-05-2010,0.189163765,1,0,0.854231888,0.145768112,2
BYP0070,17-05-2010,0.216417154,1,0,0.911951365,0.088048635,2
BYP0070,24-05-2010,0.21093083,1,0,0.900331975,0.099668025,2
BYP0070,14-06-2010,0.215301008,1,0,0.909587498,0.090412502,2
BYP0070,21-06-2010,0.210890457,1,0,0.90024647,0.09975353,2
BYP0070,28-06-2010,0.210444273,1,0,0.899301503,0.100698497,2
BYP0070,12-07-2010,0.255980329,1,0,0.995741522,0.004258478,1
BYP0070,19-07-2010,0.257991053,1,0,1,0,1
BYP0070,26-07-2010,0.257991053,1,0,1,0,1
BYP0070,09-08-2010,0.23118061,1,0,0.94321863,0.05678137,2
BYP0070,16-08-2010,0.257991053,1,0,1,0,1
BYP0070,23-08-2010,0.257991053,1,0,1,0,1
BYP0070,30-08-2010,0.24493371,1,0,0.972346082,0.027653918,1
BYP0070,13-09-2010,0.257991053,1,0,1,0,1
BYP0070,20-09-2010,0.257991053,1,0,1,0,1
BYP0070,27-09-2010,0.255980329,1,0,0.995741522,0.004258478,1
BYP0070,11-10-2010,0.253013037,1,0,0.989457147,0.010542853,1
BYP0070,18-10-2010,0.257991053,1,0,1,0,1
BYP0070,25-10-2010,0.257991053,1,0,1,0,1
BYP0070,15-11-2010,0.257991053,1,0,1,0,1
BYP0070,22-11-2010,0.253013037,1,0,0.989457147,0.010542853,1
BYP0070,29-11-2010,0.24493371,1,0,0.972346082,0.027653918,1
CAA0612,11-01-2010,-0.043049847,-1,1,0.362430725,0.637569275,7
CAA0612,18-01-2010,-0.070009127,-1,1,0.305334136,0.694665864,7
CAA0612,25-01-2010,0.060639939,1,0,0.582033515,0.417966485,5
CAA0612,15-02-2010,0.197111564,1,0,0.871064392,0.128935608,2
CAA0612,22-02-2010,0.080992106,1,0,0.625137016,0.374862984,4
CAA0612,15-03-2010,0.06161988,1,0,0.584108915,0.415891085,5
CAA0612,22-03-2010,-0.019909439,-1,1,0.411439393,0.588560607,6
CAA0612,29-03-2010,0.111533859,1,0,0.689820861,0.310179139,4
CAA0612,12-04-2010,0.059671105,1,0,0.57998164,0.42001836,5
CAA0612,19-04-2010,0.038815808,1,0,0.535812569,0.464187431,5
CAA0612,26-04-2010,0.090071047,1,0,0.644365147,0.355634853,4
CAA0612,10-05-2010,0.061686784,1,0,0.58425061,0.41574939,5
CAA0612,17-05-2010,0.022248094,1,0,0.500724096,0.499275904,5
CAA0612,24-05-2010,0.018794977,1,0,0.4934108,0.5065892,6
CAA0612,14-06-2010,0.077420164,1,0,0.617572061,0.382427939,4
CAA0612,21-06-2010,0.083544145,1,0,0.630541934,0.369458066,4
CAA0612,28-06-2010,0.069510911,1,0,0.600821193,0.399178807,5
CAA0612,12-07-2010,0.246373965,1,0,0.975396371,0.024603629,1
CAA0612,19-07-2010,0.249321937,1,0,0.98163983,0.01836017,1
CAA0612,26-07-2010,0.157153839,1,0,0.786438623,0.213561377,3
CAA0612,09-08-2010,0.235339873,1,0,0.952027461,0.047972539,1
CAA0612,16-08-2010,0.184567733,1,0,0.844498031,0.155501969,2
CAA0612,23-08-2010,0.15936419,1,0,0.791119887,0.208880113,3
CAA0612,30-08-2010,0.146017448,1,0,0.762853054,0.237146946,3
CAA0612,13-09-2010,0.163028313,1,0,0.798880068,0.201119932,3
CAA0612,20-09-2010,0.164591886,1,0,0.802191533,0.197808467,3
CAA0612,27-09-2010,0.157237133,1,0,0.786615029,0.213384971,3
CAA0612,11-10-2010,0.153907793,1,0,0.779563878,0.220436122,3
CAA0612,18-10-2010,0.161280214,1,0,0.7951778,0.2048222,3
CAA0612,25-10-2010,0.16487042,1,0,0.802781436,0.197218564,3
CAA0612,15-11-2010,0.158801175,1,0,0.789927487,0.210072513,3
CAA0612,22-11-2010,0.152963294,1,0,0.77756354,0.22243646,3
CAA0612,29-11-2010,0.160577512,1,0,0.79368956,0.20631044,3
CAA0612,13-12-2010,0.167753215,1,0,0.808886855,0.191113145,3
CAA0612,20-12-2010,0.165649148,1,0,0.80443069,0.19556931,3
CAA0612,27-12-2010,0.134319235,1,0,0.738077613,0.261922387,3
CAA0612,10-01-2011,0.248441032,1,0,0.979774177,0.020225823,1
CAA0612,17-01-2011,0.170685529,1,0,0.815097153,0.184902847,3
CAA0612,24-01-2011,0.149940629,1,0,0.77116189,0.22883811,3
CAA0612,31-01-2011,0.23118061,1,0,0.94321863,0.05678137,2
CAA0612,14-02-2011,0.161207017,1,0,0.795022778,0.204977222,3
CAA0612,21-02-2011,0.244503101,1,0,0.971434103,0.028565897,1
CAA0612,28-02-2011,0.235339873,1,0,0.952027461,0.047972539,1
CAA0612,14-03-2011,0.145972347,1,0,0.762757535,0.237242465,3
CAA0612,21-03-2011,0.152602838,1,0,0.776800136,0.223199864,3
CAA0612,28-03-2011,0.155801078,1,0,0.783573633,0.216426367,3
CAA0612,11-04-2011,0.144095238,1,0,0.758782039,0.241217961,3
CAA0612,18-04-2011,0.165107835,1,0,0.803284252,0.196715748,3
CAA0612,25-04-2011,0.16883335,1,0,0.811174455,0.188825545,3
CAA0612,09-05-2011,0.106179824,1,0,0.678481645,0.321518355,4
CAA0612,16-05-2011,0.235339873,1,0,0.952027461,0.047972539,1
CAB0388,11-01-2010,-0.011701169,-1,1,0.428823544,0.571176456,6
CAB0388,18-01-2010,-0.009362595,-1,1,0.433776369,0.566223631,6
CAB0388,25-01-2010,0.205363379,1,0,0.888540768,0.111459232,2
CAB0388,15-02-2010,0.205406805,1,0,0.888632738,0.111367262,2
CAB0388,22-02-2010,0.206490676,1,0,0.89092825,0.10907175,2
CAB0388,15-03-2010,0.194502584,1,0,0.865538878,0.134461122,2
CAB0388,22-03-2010,0.198214969,1,0,0.873401274,0.126598726,2
CAB0388,29-03-2010,0.187371287,1,0,0.850435628,0.149564372,2
CAB0388,12-04-2010,0.171746902,1,0,0.817345016,0.182654984,3
CAB0388,19-04-2010,0.185352208,1,0,0.846159457,0.153840543,2
CAB0388,26-04-2010,0.164036871,1,0,0.801016077,0.198983923,3
CAB0388,10-05-2010,0.188822131,1,0,0.853508346,0.146491654,2
CAB0388,17-05-2010,0.197693634,1,0,0.872297148,0.127702852,2
CAB0388,24-05-2010,0.188105997,1,0,0.851991657,0.148008343,2
CAB0388,14-06-2010,0.192067459,1,0,0.860381569,0.139618431,2
CAB0388,21-06-2010,0.204084122,1,0,0.885831451,0.114168549,2
CAB0388,28-06-2010,0.194818739,1,0,0.866208457,0.133791543,2
CAB0388,12-07-2010,0.248950484,1,0,0.980853137,0.019146863,1
CAB0388,19-07-2010,0.246089746,1,0,0.974794429,0.025205571,1
CAB0388,26-07-2010,0.246089746,1,0,0.974794429,0.025205571,1
CAB0388,09-08-2010,0.235339873,1,0,0.952027461,0.047972539,1
CAB0388,16-08-2010,0.249321937,1,0,0.98163983,0.01836017,1
CAB0388,23-08-2010,0.244503101,1,0,0.971434103,0.028565897,1
CAB0388,30-08-2010,0.249061954,1,0,0.981089216,0.018910784,1
CAB0388,13-09-2010,0.25207818,1,0,0.987477229,0.012522771,1
CAB0388,20-09-2010,0.244503101,1,0,0.971434103,0.028565897,1
CAB0388,27-09-2010,0.255352142,1,0,0.994411097,0.005588903,1
CAB0388,11-10-2010,0.250526699,1,0,0.984191375,0.015808625,1
CAB0388,18-10-2010,0.249321937,1,0,0.98163983,0.01836017,1
CAB0388,25-10-2010,0.246089746,1,0,0.974794429,0.025205571,1
CAB0388,15-11-2010,0.249321937,1,0,0.98163983,0.01836017,1
CAB0388,22-11-2010,0.253625273,1,0,0.990753791,0.009246209,1
CAB0388,29-11-2010,0.249061954,1,0,0.981089216,0.018910784,1
CAB0388,13-12-2010,0.246089746,1,0,0.974794429,0.025205571,1
CAB0388,20-12-2010,0.253625273,1,0,0.990753791,0.009246209,1
CAB0388,27-12-2010,0.248950484,1,0,0.980853137,0.019146863,1
CAB0388,10-01-2011,0.249061954,1,0,0.981089216,0.018910784,1
CAB0388,17-01-2011,0.244503101,1,0,0.971434103,0.028565897,1
CAB0388,24-01-2011,0.246089746,1,0,0.974794429,0.025205571,1
CAB0388,31-01-2011,0.23118061,1,0,0.94321863,0.05678137,2
CAB0388,14-02-2011,0.246089746,1,0,0.974794429,0.025205571,1
CAB0388,21-02-2011,0.249321937,1,0,0.98163983,0.01836017,1
CAB0388,28-02-2011,0.235339873,1,0,0.952027461,0.047972539,1
CAB0388,14-03-2011,0.246089746,1,0,0.974794429,0.025205571,1
CAB0388,21-03-2011,0.244503101,1,0,0.971434103,0.028565897,1
CAB0388,28-03-2011,0.248950484,1,0,0.980853137,0.019146863,1
CAB0388,11-04-2011,0.250526699,1,0,0.984191375,0.015808625,1
CAB0388,18-04-2011,0.246373965,1,0,0.975396371,0.024603629,1
CAB0388,25-04-2011,0.246089746,1,0,0.974794429,0.025205571,1
CAB0388,09-05-2011,0.235339873,1,0,0.952027461,0.047972539,1
CAB0388,16-05-2011,0.235339873,1,0,0.952027461,0.047972539,1
CAB0614,11-01-2010,-0.10965294,-1,1,0.221373196,0.778626804,8
CAB0614,18-01-2010,-0.118783122,-1,1,0.202036543,0.797963457,8
CAB0614,25-01-2010,0.076181008,1,0,0.614947676,0.385052324,4
CAB0614,15-02-2010,0.109424159,1,0,0.685352764,0.314647236,4
CAB0614,22-02-2010,0.052194894,1,0,0.564147903,0.435852097,5
CAB0614,15-03-2010,-0.033094633,-1,1,0.383514699,0.616485301,7
CAB0614,22-03-2010,-0.008029162,-1,1,0.436600423,0.563399577,6
CAB0614,29-03-2010,0.033799344,1,0,0.525188287,0.474811713,5
CAB0614,12-04-2010,-0.015124967,-1,1,0.421572341,0.578427659,6
CAB0614,19-04-2010,-0.02243305,-1,1,0.406094681,0.593905319,6
CAB0614,26-04-2010,-0.003114064,-1,1,0.447010024,0.552989976,6
CAB0614,10-05-2010,0.064502966,1,0,0.590214952,0.409785048,5
CAB0614,17-05-2010,3.93E-05,1,0,0.453688524,0.546311476,6
CAB0614,24-05-2010,-0.025629795,-1,1,0.39932435,0.60067565,6
CAB0614,14-06-2010,0.016077739,1,0,0.48765601,0.51234399,6
CAB0614,21-06-2010,-0.021010295,-1,1,0.409107909,0.590892091,6
CAB0614,28-06-2010,0.035166841,1,0,0.528084486,0.471915514,5
CAB0614,12-07-2010,0.156702254,1,0,0.785482218,0.214517782,3
CAB0614,19-07-2010,0.112457687,1,0,0.69177742,0.30822258,4
CAB0614,26-07-2010,0.147838555,1,0,0.766709944,0.233290056,3
CAB0614,09-08-2010,0.151659962,1,0,0.774803236,0.225196764,3
CAB0614,16-08-2010,0.138083655,1,0,0.746050211,0.253949789,3
CAB0614,23-08-2010,0.141421881,1,0,0.753120183,0.246879817,3
CAB0614,30-08-2010,0.144000642,1,0,0.758581696,0.241418304,3
CAB0614,13-09-2010,0.152665475,1,0,0.776932794,0.223067206,3
CAB0614,20-09-2010,0.158569618,1,0,0.789437075,0.210562925,3
CAB0614,27-09-2010,0.153067616,1,0,0.777784482,0.222215518,3
CAB0614,11-10-2010,0.15634192,1,0,0.784719073,0.215280927,3
CAB0614,18-10-2010,0.100714478,1,0,0.666906683,0.333093317,4
CAB0614,25-10-2010,0.160700524,1,0,0.793950084,0.206049916,3
CAB0614,15-11-2010,0.148276265,1,0,0.767636963,0.232363037,3
CAB0614,22-11-2010,0.148163801,1,0,0.767398777,0.232601223,3
CAB0614,29-11-2010,0.163221399,1,0,0.799289002,0.200710998,3
CAB0614,13-12-2010,0.154825773,1,0,0.781508051,0.218491949,3
CAB0614,20-12-2010,0.147781265,1,0,0.766588611,0.233411389,3
CAB0614,27-12-2010,0.1595881,1,0,0.791594101,0.208405899,3
CAB0614,10-01-2011,0.142122581,1,0,0.754604183,0.245395817,3
CAB0614,17-01-2011,0.14677471,1,0,0.764456846,0.235543154,3
CAB0614,24-01-2011,0.140257691,1,0,0.750654565,0.249345435,3
CAB0614,31-01-2011,0.143854261,1,0,0.758271677,0.241728323,3
CAB0614,14-02-2011,0.15950834,1,0,0.791425179,0.208574821,3
CAB0614,21-02-2011,0.131925874,1,0,0.733008755,0.266991245,3
CAB0614,28-02-2011,0.141157742,1,0,0.752560768,0.247439232,3
CAB0614,14-03-2011,0.128193262,1,0,0.725103522,0.274896478,3
CAB0614,21-03-2011,0.141852833,1,0,0.754032887,0.245967113,3
CAB0614,28-03-2011,0.149220321,1,0,0.769636362,0.230363638,3
CAB0614,11-04-2011,0.155915725,1,0,0.783816442,0.216183558,3
CAB0614,18-04-2011,0.147258561,1,0,0.765481586,0.234518414,3
CAB0614,25-04-2011,0.165881905,1,0,0.804923641,0.195076359,3
CAB0614,09-05-2011,0.142639815,1,0,0.755699623,0.244300377,3
CAB0614,16-05-2011,0.235339873,1,0,0.952027461,0.047972539,1
CAC0889,11-01-2010,0.03642693,1,0,0.530753206,0.469246794,5
CAC0889,18-01-2010,0.055886957,1,0,0.571967259,0.428032741,5
CAC0889,25-01-2010,0.226207016,1,0,0.932685142,0.067314858,2
CAC0889,15-02-2010,0.223920985,1,0,0.927843598,0.072156402,2
CAC0889,22-02-2010,0.227538349,1,0,0.935504748,0.064495252,2
CAC0889,15-03-2010,0.221977716,1,0,0.923727982,0.076272018,2
CAC0889,22-03-2010,0.225609775,1,0,0.931420256,0.068579744,2
CAH0936,11-01-2010,-0.037020657,-1,1,0.375199843,0.624800157,7
CAH0936,18-01-2010,-0.035281337,-1,1,0.378883516,0.621116484,7
CAH0936,25-01-2010,0.195361213,1,0,0.867357354,0.132642646,2
CAH0936,15-02-2010,0.192763229,1,0,0.861855129,0.138144871,2
CAH0936,22-02-2010,0.191327277,1,0,0.858813952,0.141186048,2
CAH0936,15-03-2010,0.162087912,1,0,0.796888409,0.203111591,3
CAH0936,22-03-2010,0.205509806,1,0,0.888850881,0.111149119,2
CAH0936,29-03-2010,0.176454066,1,0,0.827314236,0.172685764,3
CAH0936,12-04-2010,0.170412277,1,0,0.814518437,0.185481563,3
CAH0936,19-04-2010,0.190815278,1,0,0.857729596,0.142270404,2
CAH0936,26-04-2010,0.208933247,1,0,0.896101327,0.103898673,2
CAH0936,10-05-2010,0.189930319,1,0,0.855855357,0.144144643,2
CAH0936,17-05-2010,0.177840766,1,0,0.830251105,0.169748895,3
CAH0936,24-05-2010,0.174689241,1,0,0.823576544,0.176423456,3
CAH0936,14-06-2010,0.173869283,1,0,0.821839969,0.178160031,3
CAH0936,21-06-2010,0.164586554,1,0,0.80218024,0.19781976,3
CAH0936,28-06-2010,0.202066583,1,0,0.881558539,0.118441461,2
CAH0936,12-07-2010,0.233068964,1,0,0.947217943,0.052782057,1
CAH0936,19-07-2010,0.229518309,1,0,0.939698072,0.060301928,2
CAH0936,26-07-2010,0.244503101,1,0,0.971434103,0.028565897,1
CAH0936,09-08-2010,0.235339873,1,0,0.952027461,0.047972539,1
CAH0936,16-08-2010,0.040637738,1,0,0.539671204,0.460328796,5
CAH0936,23-08-2010,0.246089746,1,0,0.974794429,0.025205571,1
CAH0936,30-08-2010,0.249061954,1,0,0.981089216,0.018910784,1
CAM0102,11-01-2010,-0.015373635,-1,1,0.421045692,0.578954308,6
CAM0102,18-01-2010,0.008922247,1,0,0.472501518,0.527498482,6
CAM0102,25-01-2010,0.2200619,1,0,0.919670507,0.080329493,2
CAM0102,15-02-2010,0.219845642,1,0,0.9192125,0.0807875,2
CAM0102,22-02-2010,0.221364489,1,0,0.922429239,0.077570761,2
CAM0102,15-03-2010,0.215745513,1,0,0.910528907,0.089471093,2
CAM0102,22-03-2010,0.21716524,1,0,0.913535722,0.086464278,2
CAM0102,29-03-2010,0.205250977,1,0,0.888302712,0.111697288,2
CAM0102,12-04-2010,0.204449327,1,0,0.886604911,0.113395089,2
CAM0102,19-04-2010,0.216717056,1,0,0.912586521,0.087413479,2
CAM0102,26-04-2010,0.215301008,1,0,0.909587498,0.090412502,2
CAM0102,10-05-2010,0.189163765,1,0,0.854231888,0.145768112,2
CAM0102,17-05-2010,0.205040603,1,0,0.887857165,0.112142835,2
CAM0102,24-05-2010,0.214999922,1,0,0.908949833,0.091050167,2
CAM0102,14-06-2010,0.21093083,1,0,0.900331975,0.099668025,2
CAM0102,21-06-2010,0.214999922,1,0,0.908949833,0.091050167,2
CAM0102,28-06-2010,0.204304057,1,0,0.886297247,0.113702753,2
CAM0102,12-07-2010,0.255980329,1,0,0.995741522,0.004258478,1
CAM0102,19-07-2010,0.257991053,1,0,1,0,1
CAM0102,26-07-2010,0.257991053,1,0,1,0,1
CAM0102,09-08-2010,0.23118061,1,0,0.94321863,0.05678137,2
CAM0102,16-08-2010,0.257991053,1,0,1,0,1
CAM0102,23-08-2010,0.257991053,1,0,1,0,1
CAM0102,30-08-2010,0.24493371,1,0,0.972346082,0.027653918,1
CAM0102,13-09-2010,0.257991053,1,0,1,0,1
CAM0102,20-09-2010,0.257991053,1,0,1,0,1
CAM0102,27-09-2010,0.255980329,1,0,0.995741522,0.004258478,1
CAM0102,11-10-2010,0.253013037,1,0,0.989457147,0.010542853,1
CAM0102,18-10-2010,0.257991053,1,0,1,0,1
CAM0102,25-10-2010,0.257991053,1,0,1,0,1
CAM0102,15-11-2010,0.257991053,1,0,1,0,1
CAM0102,22-11-2010,0.253013037,1,0,0.989457147,0.010542853,1
CAM0102,29-11-2010,0.24493371,1,0,0.972346082,0.027653918,1
CAM0102,13-12-2010,0.257991053,1,0,1,0,1
CAM0102,20-12-2010,0.253013037,1,0,0.989457147,0.010542853,1
CAM0102,27-12-2010,0.255980329,1,0,0.995741522,0.004258478,1
CAM0102,10-01-2011,0.24493371,1,0,0.972346082,0.027653918,1
CAM0102,17-01-2011,0.257991053,1,0,1,0,1
CAM0102,24-01-2011,0.257991053,1,0,1,0,1
CAM0102,31-01-2011,0.23118061,1,0,0.94321863,0.05678137,2
CAM0102,14-02-2011,0.257991053,1,0,1,0,1
CAM0102,21-02-2011,0.257991053,1,0,1,0,1
CAM0102,28-02-2011,0.23118061,1,0,0.94321863,0.05678137,2
CAM0102,14-03-2011,0.257991053,1,0,1,0,1
CAM0102,21-03-2011,0.257991053,1,0,1,0,1
CAM0102,28-03-2011,0.255980329,1,0,0.995741522,0.004258478,1
CAM0102,11-04-2011,0.253013037,1,0,0.989457147,0.010542853,1
CAM0102,18-04-2011,0.255980329,1,0,0.995741522,0.004258478,1
CAM0102,25-04-2011,0.257991053,1,0,1,0,1
CAM0102,09-05-2011,0.23118061,1,0,0.94321863,0.05678137,2
CAM0102,16-05-2011,0.23118061,1,0,0.94321863,0.05678137,2
CAM0681,11-01-2010,-0.066860714,-1,1,0.312002106,0.687997894,7
CAM0681,18-01-2010,-0.054092823,-1,1,0.339042999,0.660957001,7
CAM0681,25-01-2010,0.112074369,1,0,0.690965599,0.309034401,4
CAM0681,15-02-2010,0.09784768,1,0,0.660835143,0.339164857,4
CAM0681,22-02-2010,0.103793427,1,0,0.673427536,0.326572464,4
CAM0681,15-03-2010,0.092452854,1,0,0.649409534,0.350590466,4
CAM0681,22-03-2010,0.106163854,1,0,0.678447821,0.321552179,4
CAM0681,29-03-2010,0.166853646,1,0,0.806981675,0.193018325,3
CAM0681,12-04-2010,0.085014578,1,0,0.63365614,0.36634386,4
CAM0681,19-04-2010,0.088574596,1,0,0.641195838,0.358804162,4
CAM0681,26-04-2010,0.091391892,1,0,0.647162542,0.352837458,4
CAM0681,10-05-2010,0.123210423,1,0,0.714550453,0.285449547,4
CAM0681,17-05-2010,0.090972914,1,0,0.646275194,0.353724806,4
CAM0681,24-05-2010,0.063206997,1,0,0.587470243,0.412529757,5
CAM0681,14-06-2010,0.098440239,1,0,0.662090113,0.337909887,4
CAM0681,21-06-2010,0.078140889,1,0,0.619098472,0.380901528,4
CAM0681,28-06-2010,0.087597512,1,0,0.63912649,0.36087351,4
CAM0681,12-07-2010,0.169893471,1,0,0.813419668,0.186580332,3
CAM0681,19-07-2010,0.147805924,1,0,0.766640835,0.233359165,3
CAM0681,26-07-2010,0.133843819,1,0,0.737070737,0.262929263,3
CAM0681,09-08-2010,0.167403503,1,0,0.808146207,0.191853793,3
CAM0681,16-08-2010,0.160573531,1,0,0.793681128,0.206318872,3
CAM0681,23-08-2010,0.140662993,1,0,0.751512947,0.248487053,3
CAM0681,30-08-2010,0.180107419,1,0,0.83505161,0.16494839,2
CAM0681,13-09-2010,0.167201788,1,0,0.807718997,0.192281003,3
CAM0681,20-09-2010,0.145608235,1,0,0.761986389,0.238013611,3
CAM0681,27-09-2010,0.162805142,1,0,0.798407419,0.201592581,3
CAM0681,11-10-2010,0.158525377,1,0,0.789343378,0.210656622,3
CAM0681,18-10-2010,0.171169992,1,0,0.816123188,0.183876812,3
CAM0681,25-10-2010,0.160421582,1,0,0.793359318,0.206640682,3
CAM0681,15-11-2010,0.14722074,1,0,0.765401485,0.234598515,3
CAM0681,22-11-2010,0.161318609,1,0,0.795259116,0.204740884,3
CAM0681,29-11-2010,0.163476816,1,0,0.799829946,0.200170054,3
CAM0681,13-12-2010,0.154040917,1,0,0.779845819,0.220154181,3
CAM0681,20-12-2010,0.158919886,1,0,0.790178902,0.209821098,3
CAM0681,27-12-2010,0.153068831,1,0,0.777787055,0.222212945,3
CAM0681,10-01-2011,0.16033862,1,0,0.793183615,0.206816385,3
CAM0681,17-01-2011,0.163344025,1,0,0.799548709,0.200451291,3
CAM0681,24-01-2011,0.16729976,1,0,0.807926492,0.192073508,3
CAM0681,31-01-2011,0.235339873,1,0,0.952027461,0.047972539,1
CAM0681,14-02-2011,0.149774738,1,0,0.770810554,0.229189446,3
CAM0681,21-02-2011,0.168058214,1,0,0.809532807,0.190467193,3
CAM0681,28-02-2011,0.235339873,1,0,0.952027461,0.047972539,1
CAM0681,14-03-2011,0.174867061,1,0,0.823953146,0.176046854,3
CAM0681,21-03-2011,0.161547381,1,0,0.795743628,0.204256372,3
CAM0681,28-03-2011,0.157237133,1,0,0.786615029,0.213384971,3
CAM0681,11-04-2011,0.146971927,1,0,0.764874528,0.235125472,3
CAM0681,18-04-2011,0.160014824,1,0,0.792497853,0.207502147,3
CAM0681,25-04-2011,0.151680722,1,0,0.774847202,0.225152798,3
CAM0681,09-05-2011,0.140968609,1,0,0.752160205,0.247839795,3
CAM0681,16-05-2011,0.147751544,1,0,0.766525666,0.233474334,3
CAN0842,11-01-2010,0.058989061,1,0,0.57853715,0.42146285,5
CAN0842,18-01-2010,0.077975414,1,0,0.618748016,0.381251984,4
CAN0842,25-01-2010,0.236364731,1,0,0.954197991,0.045802009,1
CAN0842,15-02-2010,0.233516112,1,0,0.948164948,0.051835052,1
