UserID,Week,CombinedRiskScore,MITRE_Technique,PlainEnglishExplanation
CKB0482,2,4.6019440000000005,,Drivers: Multiple risk signals increased at the same time; Overall system activity was unusually high; Suspicious behavior stayed elevated over several weeks
CKB0482,3,1.601944,,
CKB0482,6,1.601944,,
CKB0482,7,1.601944,,
CKB0482,10,1.601944,,
CKB0482,11,2.201944,,
CKB0482,12,2.201944,,
CKB0482,14,2.201944,,
CKB0482,15,2.201944,,
CKB0482,16,2.201944,,
CKB0482,18,2.201944,,
CKB0482,19,2.201944,,
CKB0482,20,2.201944,,
CKB0482,23,2.201944,,
CKB0482,24,2.201944,,
CKB0482,25,2.201944,,
CKB0482,27,1.001944,,
CKB0482,28,1.001944,,
CKB0482,29,1.001944,,
CKB0482,31,1.601944,,
CKB0482,32,1.001944,,
CKB0482,33,1.001944,,
CKB0482,34,1.001944,,
CKB0482,36,1.001944,,
CKB0482,37,1.001944,,
CKB0482,38,1.001944,,
CKB0482,40,1.001944,,
CKB0482,41,1.001944,,
CKB0482,42,1.001944,,
CKB0482,45,1.001944,,
CKB0482,46,1.001944,,
CKB0482,47,1.001944,,
CKB0482,49,1.001944,,
CKB0482,50,1.001944,,
CKB0482,51,1.001944,,
CKB0482,53,1.001944,,
CKB0482,54,1.001944,,
CKB0482,55,1.001944,,
CKB0482,56,1.601944,,
CKB0482,58,1.001944,,
CKB0482,59,1.001944,,
CKB0482,60,1.601944,,
CKB0482,62,1.001944,,
CKB0482,63,1.001944,,
CKB0482,64,1.001944,,
CKB0482,66,1.001944,,
CKB0482,67,1.001944,,
CKB0482,68,1.001944,,
CKB0482,70,1.601944,,
CKB0482,71,1.601944,,
CKD0680,1,4.0010943999999995,,Drivers: Multiple risk signals increased at the same time; Overall system activity was unusually high; Suspicious behavior stayed elevated over several weeks
CKD0680,2,4.0010943999999995,,Drivers: Multiple risk signals increased at the same time; Overall system activity was unusually high; Suspicious behavior stayed elevated over several weeks
CKD0680,3,1.6010944,,
CKD0680,6,1.6010944,,
CKD0680,7,1.6010944,,
CKD0680,10,1.6010944,,
CKD0680,11,1.6010944,,
CKD0680,12,1.6010944,,
CKD0680,14,1.6010944,,
CKD0680,15,1.6010944,,
CKD0680,16,1.6010944,,
CKD0680,18,1.6010944,,
CKD0680,19,1.6010944,,
CKD0680,20,1.6010944,,
CKD0680,23,1.6010944,,
CKD0680,24,1.6010944,,
CKD0680,25,1.6010944,,
CKD0680,27,1.0010944,,
CKD0680,28,1.0010944,,
CKD0680,29,1.0010944,,
CKD0680,31,1.6010944,,
CKD0680,32,1.0010944,,
CKD0680,33,1.0010944,,
CKD0680,34,1.0010944,,
CKD0680,36,1.0010944,,
CKD0680,37,1.0010944,,
CKD0680,38,1.0010944,,
CKD0680,40,1.0010944,,
CKD0680,41,1.0010944,,
CKD0680,42,1.0010944,,
CKD0680,45,1.0010944,,
CKD0680,46,1.0010944,,
CKD0680,47,1.0010944,,
CKD0680,49,1.0010944,,
CKD0680,50,1.0010944,,
CKD0680,51,1.0010944,,
CKD0680,53,1.0010944,,
CKD0680,54,1.0010944,,
CKD0680,55,1.0010944,,
CKD0680,56,1.6010944,,
CKD0680,58,1.0010944,,
CKD0680,59,1.0010944,,
CKD0680,60,1.6010944,,
CKD0680,62,1.0010944,,
CKD0680,63,1.0010944,,
CKD0680,64,1.0010944,,
CKD0680,66,1.0010944,,
CKD0680,67,1.0010944,,
CKD0680,68,1.0010944,,
CKD0680,70,1.6010944,,
CKD0680,71,1.6010944,,
CKH0144,1,4.0006768,,Drivers: Multiple risk signals increased at the same time; Overall system activity was unusually high; Suspicious behavior stayed elevated over several weeks
CKH0144,2,4.0006768,,Drivers: Multiple risk signals increased at the same time; Overall system activity was unusually high; Suspicious behavior stayed elevated over several weeks
CKH0144,3,1.6006768,,
CKH0144,6,1.6006768,,
CKH0144,7,1.6006768,,
CKH0144,10,1.6006768,,
CKH0144,11,1.6006768,,
CKH0144,12,1.6006768,,
CKH0144,14,2.2006768,,
CKH0144,15,1.6006768,,
CKH0144,16,2.2006768,,
CKH0144,18,1.6006768,,
CKH0144,19,1.6006768,,
CKH0144,20,1.6006768,,
CKH0144,23,1.6006768,,
CKH0144,24,1.6006768,,
CKH0144,25,1.6006768,,
CKH0144,27,1.0006768,,
CKH0144,28,1.0006768,,
CKH0144,29,1.0006768,,
CKH0144,31,1.6006768,,
CKH0144,32,1.0006768,,
CKH0144,33,1.0006768,,
CKH0144,34,1.0006768,,
CKH0144,36,1.0006768,,
CKH0144,37,1.0006768,,
CKH0144,38,1.0006768,,
CKH0144,40,1.0006768,,
CKH0144,41,1.0006768,,
CKH0144,42,1.0006768,,
CKH0144,45,1.0006768,,
CKH0144,46,1.0006768,,
CKH0144,47,1.0006768,,
CKH0144,49,1.0006768,,
CKH0144,50,1.0006768,,
CKH0144,51,1.0006768,,
CKH0144,53,1.0006768,,
CKH0144,54,1.0006768,,
CKH0144,55,1.0006768,,
CKH0144,56,1.6006768,,
CKH0144,58,1.0006768,,
CKH0144,59,1.0006768,,
CKH0144,60,1.6006768,,
CKH0144,62,1.0006768,,
CKH0144,63,1.0006768,,
CKH0144,64,1.0006768,,
CKH0144,66,1.0006768,,
CKH0144,67,1.0006768,,
CKH0144,68,1.0006768,,
CKH0144,70,1.6006768,,
CKH0144,71,1.6006768,,
CKP0721,1,3.4002016,,
CKP0721,2,3.4002016,,
CKP0721,3,1.0002016,,
CKP0721,6,1.6002016000000001,,
CKP0721,7,1.0002016,,
CKP0721,10,1.6002016000000001,,
CKP0721,11,1.0002016,,
CKP0721,12,1.6002016000000001,,
CKP0721,14,1.6002016000000001,,
CKP0721,15,1.0002016,,
CKP0721,16,1.0002016,,
CKP0721,18,1.6002016000000001,,
CKP0721,19,1.0002016,,
CKP0721,20,1.0002016,,
CKP0721,23,1.0002016,,
CKP0721,24,1.0002016,,
CKP0721,25,1.6002016000000001,,
CKP0721,27,1.0002016,,
CKP0721,28,1.0002016,,
CKP0721,29,1.0002016,,
CKP0721,31,1.6002016000000001,,
CKP0721,32,1.0002016,,
CKP0721,33,1.0002016,,
CKP0721,34,1.0002016,,
CKP0721,36,1.0002016,,
CKP0721,37,1.0002016,,
CKP0721,38,1.0002016,,
CKP0721,40,1.0002016,,
CKP0721,41,1.0002016,,
CKP0721,42,1.0002016,,
CKP0721,45,1.0002016,,
CKP0721,46,1.0002016,,
CKP0721,47,1.0002016,,
CKP0721,49,1.0002016,,
CKP0721,50,1.0002016,,
CKP0721,51,1.0002016,,
CKP0721,53,1.0002016,,
CKP0721,54,1.0002016,,
CKP0721,55,1.0002016,,
CKP0721,56,1.6002016000000001,,
CKP0721,58,1.0002016,,
CKP0721,59,1.0002016,,
CKP0721,60,1.6002016000000001,,
CKP0721,62,1.0002016,,
CKP0721,63,1.0002016,,
CKP0721,64,1.0002016,,
CKP0721,66,1.0002016,,
CKP0721,67,1.0002016,,
CKP0721,68,1.0002016,,
CKP0721,70,1.6002016000000001,,
CKP0721,71,1.6002016000000001,,
CLB0774,1,6.617244127250549,"T1567, T1052",Drivers: Multiple risk signals increased at the same time; Overall system activity was unusually high; Suspicious behavior stayed elevated over several weeks
CLB0774,2,6.617244127250549,"T1567, T1052",Drivers: Multiple risk signals increased at the same time; Overall system activity was unusually high; Suspicious behavior stayed elevated over several weeks
CLB0774,3,5.417244127250548,"T1567, T1052",Drivers: Multiple risk signals increased at the same time; Overall system activity was unusually high; Suspicious behavior stayed elevated over several weeks
CLB0774,6,6.0172441272505495,"T1567, T1052",Drivers: Multiple risk signals increased at the same time; Overall system activity was unusually high; Suspicious behavior stayed elevated over several weeks
CLB0774,7,5.417244127250548,"T1567, T1052",Drivers: Multiple risk signals increased at the same time; Overall system activity was unusually high; Suspicious behavior stayed elevated over several weeks
CLB0774,10,6.0172441272505495,"T1567, T1052",Drivers: Multiple risk signals increased at the same time; Overall system activity was unusually high; Suspicious behavior stayed elevated over several weeks
CLB0774,11,6.0172441272505495,"T1567, T1052",Drivers: Multiple risk signals increased at the same time; Overall system activity was unusually high; Suspicious behavior stayed elevated over several weeks
CLB0774,12,5.417244127250548,"T1567, T1052",Drivers: Multiple risk signals increased at the same time; Overall system activity was unusually high; Suspicious behavior stayed elevated over several weeks
CLB0774,14,5.417244127250548,"T1567, T1052",Drivers: Multiple risk signals increased at the same time; Overall system activity was unusually high; Suspicious behavior stayed elevated over several weeks
CLB0774,15,5.417244127250548,"T1567, T1052",Drivers: Multiple risk signals increased at the same time; Overall system activity was unusually high; Suspicious behavior stayed elevated over several weeks
CLB0774,16,6.0172441272505495,"T1567, T1052",Drivers: Multiple risk signals increased at the same time; Overall system activity was unusually high; Suspicious behavior stayed elevated over several weeks
CLB0774,18,4.817244127250548,"T1567, T1052",Drivers: Multiple risk signals increased at the same time; Overall system activity was unusually high; Suspicious behavior stayed elevated over several weeks
CLB0774,19,5.417244127250548,"T1567, T1052",Drivers: Multiple risk signals increased at the same time; Overall system activity was unusually high; Suspicious behavior stayed elevated over several weeks
CLB0774,20,5.417244127250548,"T1567, T1052",Drivers: Multiple risk signals increased at the same time; Overall system activity was unusually high; Suspicious behavior stayed elevated over several weeks
CLB0774,23,5.417244127250548,"T1567, T1052",Drivers: Multiple risk signals increased at the same time; Overall system activity was unusually high; Suspicious behavior stayed elevated over several weeks
CLB0774,24,5.417244127250548,"T1567, T1052",Drivers: Multiple risk signals increased at the same time; Overall system activity was unusually high; Suspicious behavior stayed elevated over several weeks
CLB0774,25,5.417244127250548,"T1567, T1052",Drivers: Multiple risk signals increased at the same time; Overall system activity was unusually high; Suspicious behavior stayed elevated over several weeks
CLB0774,27,5.417244127250548,"T1567, T1052",Drivers: Multiple risk signals increased at the same time; Overall system activity was unusually high; Suspicious behavior stayed elevated over several weeks
CLB0774,28,5.417244127250548,"T1567, T1052",Drivers: Multiple risk signals increased at the same time; Overall system activity was unusually high; Suspicious behavior stayed elevated over several weeks
CLB0774,29,5.417244127250548,"T1567, T1052",Drivers: Multiple risk signals increased at the same time; Overall system activity was unusually high; Suspicious behavior stayed elevated over several weeks
CLB0774,31,4.817244127250548,"T1567, T1052",Drivers: Multiple risk signals increased at the same time; Overall system activity was unusually high; Suspicious behavior stayed elevated over several weeks
CLB0774,32,5.417244127250548,"T1567, T1052",Drivers: Multiple risk signals increased at the same time; Overall system activity was unusually high; Suspicious behavior stayed elevated over several weeks
CLB0774,33,5.417244127250548,"T1567, T1052",Drivers: Multiple risk signals increased at the same time; Overall system activity was unusually high; Suspicious behavior stayed elevated over several weeks
CLB0774,34,4.817244127250548,"T1567, T1052",Drivers: Multiple risk signals increased at the same time; Overall system activity was unusually high; Suspicious behavior stayed elevated over several weeks
CLB0774,36,5.417244127250548,"T1567, T1052",Drivers: Multiple risk signals increased at the same time; Overall system activity was unusually high; Suspicious behavior stayed elevated over several weeks
CLB0774,37,5.417244127250548,"T1567, T1052",Drivers: Multiple risk signals increased at the same time; Overall system activity was unusually high; Suspicious behavior stayed elevated over several weeks
CLB0774,38,5.417244127250548,"T1567, T1052",Drivers: Multiple risk signals increased at the same time; Overall system activity was unusually high; Suspicious behavior stayed elevated over several weeks
CLB0774,40,5.417244127250548,"T1567, T1052",Drivers: Multiple risk signals increased at the same time; Overall system activity was unusually high; Suspicious behavior stayed elevated over several weeks
CLB0774,41,5.417244127250548,"T1567, T1052",Drivers: Multiple risk signals increased at the same time; Overall system activity was unusually high; Suspicious behavior stayed elevated over several weeks
CLB0774,42,5.417244127250548,"T1567, T1052",Drivers: Multiple risk signals increased at the same time; Overall system activity was unusually high; Suspicious behavior stayed elevated over several weeks
CLB0774,45,5.417244127250548,"T1567, T1052",Drivers: Multiple risk signals increased at the same time; Overall system activity was unusually high; Suspicious behavior stayed elevated over several weeks
CLB0774,46,5.417244127250548,"T1567, T1052",Drivers: Multiple risk signals increased at the same time; Overall system activity was unusually high; Suspicious behavior stayed elevated over several weeks
CLB0774,47,4.817244127250548,"T1567, T1052",Drivers: Multiple risk signals increased at the same time; Overall system activity was unusually high; Suspicious behavior stayed elevated over several weeks
CLB0774,49,5.417244127250548,"T1567, T1052",Drivers: Multiple risk signals increased at the same time; Overall system activity was unusually high; Suspicious behavior stayed elevated over several weeks
CLB0774,50,5.417244127250548,"T1567, T1052",Drivers: Multiple risk signals increased at the same time; Overall system activity was unusually high; Suspicious behavior stayed elevated over several weeks
CLB0774,51,5.417244127250548,"T1567, T1052",Drivers: Multiple risk signals increased at the same time; Overall system activity was unusually high; Suspicious behavior stayed elevated over several weeks
CLB0774,53,4.817244127250548,"T1567, T1052",Drivers: Multiple risk signals increased at the same time; Overall system activity was unusually high; Suspicious behavior stayed elevated over several weeks
CLB0774,54,5.417244127250548,"T1567, T1052",Drivers: Multiple risk signals increased at the same time; Overall system activity was unusually high; Suspicious behavior stayed elevated over several weeks
CLB0774,55,5.417244127250548,"T1567, T1052",Drivers: Multiple risk signals increased at the same time; Overall system activity was unusually high; Suspicious behavior stayed elevated over several weeks
CLB0774,56,4.817244127250548,"T1567, T1052",Drivers: Multiple risk signals increased at the same time; Overall system activity was unusually high; Suspicious behavior stayed elevated over several weeks
CLB0774,58,5.417244127250548,"T1567, T1052",Drivers: Multiple risk signals increased at the same time; Overall system activity was unusually high; Suspicious behavior stayed elevated over several weeks
CLB0774,59,5.417244127250548,"T1567, T1052",Drivers: Multiple risk signals increased at the same time; Overall system activity was unusually high; Suspicious behavior stayed elevated over several weeks
CLB0774,60,4.817244127250548,"T1567, T1052",Drivers: Multiple risk signals increased at the same time; Overall system activity was unusually high; Suspicious behavior stayed elevated over several weeks
CLB0774,62,5.417244127250548,"T1567, T1052",Drivers: Multiple risk signals increased at the same time; Overall system activity was unusually high; Suspicious behavior stayed elevated over several weeks
CLB0774,63,5.417244127250548,"T1567, T1052",Drivers: Multiple risk signals increased at the same time; Overall system activity was unusually high; Suspicious behavior stayed elevated over several weeks
CLB0774,64,5.417244127250548,"T1567, T1052",Drivers: Multiple risk signals increased at the same time; Overall system activity was unusually high; Suspicious behavior stayed elevated over several weeks
CLB0774,66,4.817244127250548,"T1567, T1052",Drivers: Multiple risk signals increased at the same time; Overall system activity was unusually high; Suspicious behavior stayed elevated over several weeks
CLB0774,67,5.417244127250548,"T1567, T1052",Drivers: Multiple risk signals increased at the same time; Overall system activity was unusually high; Suspicious behavior stayed elevated over several weeks
CLB0774,68,5.417244127250548,"T1567, T1052",Drivers: Multiple risk signals increased at the same time; Overall system activity was unusually high; Suspicious behavior stayed elevated over several weeks
CLB0774,70,4.817244127250548,"T1567, T1052",Drivers: Multiple risk signals increased at the same time; Overall system activity was unusually high; Suspicious behavior stayed elevated over several weeks
CLB0774,71,4.817244127250548,"T1567, T1052",Drivers: Multiple risk signals increased at the same time; Overall system activity was unusually high; Suspicious behavior stayed elevated over several weeks
CLD0894,1,3.4004896000000002,,
CLD0894,2,3.4004896000000002,,
CLD0894,3,1.6004896,,
CLD0894,6,1.6004896,,
CLD0894,7,1.6004896,,
CLD0894,10,1.6004896,,
CLD0894,11,1.6004896,,
CLD0894,12,1.6004896,,
CLD0894,14,1.6004896,,
CLD0894,15,1.6004896,,
CLD0894,16,1.6004896,,
CLD0894,18,1.6004896,,
CLD0894,19,1.6004896,,
CLD0894,20,1.6004896,,
CLD0894,23,1.6004896,,
CLD0894,24,1.6004896,,
CLD0894,25,1.6004896,,
CLD0894,27,1.0004895999999999,,
CLD0894,28,1.0004895999999999,,
CLD0894,29,1.0004895999999999,,
CLD0894,31,1.6004896,,
CLD0894,32,1.0004895999999999,,
CLD0894,33,1.0004895999999999,,
CLD0894,34,1.0004895999999999,,
CLD0894,36,1.0004895999999999,,
CLD0894,37,1.0004895999999999,,
CLD0894,38,1.0004895999999999,,
CLD0894,40,1.0004895999999999,,
CLD0894,41,1.0004895999999999,,
CLD0894,42,1.0004895999999999,,
CLD0894,45,1.0004895999999999,,
CLD0894,46,1.0004895999999999,,
CLD0894,47,1.0004895999999999,,
CLD0894,49,1.0004895999999999,,
CLD0894,50,1.0004895999999999,,
CLD0894,51,1.0004895999999999,,
CLD0894,53,1.0004895999999999,,
CLD0894,54,1.0004895999999999,,
CLD0894,55,1.0004895999999999,,
CLD0894,56,1.6004896,,
CLD0894,58,1.0004895999999999,,
CLD0894,59,1.0004895999999999,,
CLD0894,60,1.6004896,,
CLD0894,62,1.0004895999999999,,
CLD0894,63,1.0004895999999999,,
CLD0894,64,1.0004895999999999,,
CLD0894,66,1.0004895999999999,,
CLD0894,67,1.0004895999999999,,
CLD0894,68,1.0004895999999999,,
CLD0894,70,1.6004896,,
CLD0894,71,1.6004896,,
CLF0852,1,5.2019152,,Drivers: Multiple risk signals increased at the same time; Overall system activity was unusually high; Suspicious behavior stayed elevated over several weeks
CLF0852,2,5.2019152,,Drivers: Multiple risk signals increased at the same time; Overall system activity was unusually high; Suspicious behavior stayed elevated over several weeks
CLF0852,3,1.6019152,,
CLF0852,6,1.6019152,,
CLF0852,7,2.2019151999999997,,
CLF0852,10,2.8019152,,
CLF0852,11,3.4019152,,
CLF0852,12,2.8019152,,
CLF0852,14,3.4019152,,
CLF0852,15,2.8019152,,
CLF0852,16,3.4019152,,
CLF0852,18,2.8019152,,
CLF0852,19,2.8019152,,
CLF0852,20,2.2019151999999997,,
CLF0852,23,2.8019152,,
CLF0852,24,2.8019152,,
CLF0852,25,2.8019152,,
CLF0852,27,1.6019152,,
CLF0852,28,1.0019152,,
CLF0852,29,1.0019152,,
CLF0852,31,1.0019152,,
CLF0852,32,1.6019152,,
CLF0852,33,1.6019152,,
CLF0852,34,1.0019152,,
CLF0852,36,1.6019152,,
CLF0852,37,1.0019152,,
CLF0852,38,1.6019152,,
CLF0852,40,1.0019152,,
CLF0852,41,1.6019152,,
CLF0852,42,1.6019152,,
CLF0852,45,1.6019152,,
CLF0852,46,1.0019152,,
CLF0852,47,1.0019152,,
CLF0852,49,1.6019152,,
CLF0852,50,1.0019152,,
CLF0852,51,1.0019152,,
CLF0852,53,1.0019152,,
CLF0852,54,1.6019152,,
CLF0852,55,1.0019152,,
CLF0852,56,1.6019152,,
CLF0852,58,1.6019152,,
CLF0852,59,1.0019152,,
CLF0852,60,1.0019152,,
CLF0852,62,1.6019152,,
CLF0852,63,1.0019152,,
CLF0852,64,1.6019152,,
CLF0852,66,1.0019152,,
CLF0852,67,1.0019152,,
CLF0852,68,1.0019152,,
CLF0852,70,1.0019152,,
CLF0852,71,1.0019152,,
CLH0703,1,3.4002016,,
CLH0703,2,3.4002016,,
CLH0703,3,1.6002016000000001,,
CLH0703,6,1.6002016000000001,,
CLH0703,7,1.0002016,,
CLH0703,10,1.0002016,,
CLH0703,11,1.6002016000000001,,
CLH0703,12,1.6002016000000001,,
CLH0703,14,1.6002016000000001,,
CLH0703,15,1.6002016000000001,,
CLH0703,16,1.6002016000000001,,
CLH0703,18,1.6002016000000001,,
CLH0703,19,1.6002016000000001,,
CLH0703,20,1.0002016,,
CLH0703,23,1.0002016,,
CLH0703,24,1.0002016,,
CLH0703,25,1.6002016000000001,,
CLH0703,27,1.0002016,,
CLH0703,28,1.0002016,,
CLH0703,29,1.0002016,,
CLH0703,31,1.6002016000000001,,
CLH0703,32,1.0002016,,
CLH0703,33,1.0002016,,
CLH0703,34,1.0002016,,
CLH0703,36,1.0002016,,
CLH0703,37,1.0002016,,
CLH0703,38,1.0002016,,
CLH0703,40,1.0002016,,
CLH0703,41,1.0002016,,
CLH0703,42,1.0002016,,
CLH0703,45,1.0002016,,
CLH0703,46,1.0002016,,
CLH0703,47,1.0002016,,
CLH0703,49,1.0002016,,
CLH0703,50,1.0002016,,
CLH0703,51,1.0002016,,
CLH0703,53,1.0002016,,
CLH0703,54,1.0002016,,
CLH0703,55,1.0002016,,
CLH0703,56,1.6002016000000001,,
CLH0703,58,1.0002016,,
CLH0703,59,1.0002016,,
CLH0703,60,1.6002016000000001,,
CLH0703,62,1.0002016,,
CLH0703,63,1.0002016,,
CLH0703,64,1.0002016,,
CLH0703,66,1.0002016,,
CLH0703,67,1.0002016,,
CLH0703,68,1.0002016,,
CLH0703,70,1.6002016000000001,,
CLH0703,71,1.6002016000000001,,
CLS0296,1,3.4002016,,
CLS0296,2,3.4002016,,
CLS0296,3,1.6002016000000001,,
CLS0296,6,1.6002016000000001,,
CLS0296,7,1.0002016,,
CLS0296,10,1.0002016,,
CLS0296,11,1.0002016,,
CLS0296,12,1.6002016000000001,,
CLS0296,14,1.6002016000000001,,
CLS0296,15,1.0002016,,
CLS0296,16,1.0002016,,
CLS0296,18,1.6002016000000001,,
CLS0296,19,1.0002016,,
CLS0296,20,1.6002016000000001,,
CLS0296,23,1.0002016,,
CLS0296,24,1.6002016000000001,,
CLS0296,25,1.6002016000000001,,
CLS0296,27,1.0002016,,
CLS0296,28,1.0002016,,
CLS0296,29,1.0002016,,
CLS0296,31,1.6002016000000001,,
CLS0296,32,1.0002016,,
CLS0296,33,1.0002016,,
CLS0296,34,1.0002016,,
CLS0296,36,1.0002016,,
CLS0296,37,1.0002016,,
CLS0296,38,1.0002016,,
CLS0296,40,1.0002016,,
CLS0296,41,1.0002016,,
CLS0296,42,1.0002016,,
CLS0296,45,1.0002016,,
CLS0296,46,1.0002016,,
CLS0296,47,1.0002016,,
CLS0296,49,1.0002016,,
CLS0296,50,1.0002016,,
CLS0296,51,1.0002016,,
CLS0296,53,1.0002016,,
CLS0296,54,1.0002016,,
CLS0296,55,1.0002016,,
CLS0296,56,1.6002016000000001,,
CLS0296,58,1.0002016,,
CLS0296,59,1.0002016,,
CLS0296,60,1.6002016000000001,,
CLS0296,62,1.0002016,,
CLS0296,63,1.0002016,,
CLS0296,64,1.0002016,,
CLS0296,66,1.0002016,,
CLS0296,67,1.0002016,,
CLS0296,68,1.0002016,,
CLS0296,70,1.6002016000000001,,
CLS0296,71,1.6002016000000001,,
CMB0912,1,5.2021312,,Drivers: Multiple risk signals increased at the same time; Overall system activity was unusually high; Suspicious behavior stayed elevated over several weeks
CMB0912,2,5.2021312,,Drivers: Multiple risk signals increased at the same time; Overall system activity was unusually high; Suspicious behavior stayed elevated over several weeks
CMB0912,3,2.8021312,,
CMB0912,5,1.6021312,,
CMB0912,6,2.2021311999999997,,
CMB0912,7,2.2021311999999997,,
CMB0912,9,1.6021312,,
CMB0912,10,4.0021312,,Drivers: Multiple risk signals increased at the same time; Overall system activity was unusually high; Suspicious behavior stayed elevated over several weeks
CMB0912,11,2.8021312,,
CMB0912,12,2.2021311999999997,,
CMB0912,14,2.8021312,,
CMB0912,15,2.8021312,,
CMB0912,16,2.8021312,,
CMB0912,18,2.8021312,,
CMB0912,19,3.4021312,,
CMB0912,20,2.8021312,,
CMB0912,21,2.2021311999999997,,
CMB0912,23,2.8021312,,
CMB0912,24,3.4021312,,
CMB0912,25,2.8021312,,
CMB0912,27,1.0021312,,
CMB0912,28,1.6021312,,
CMB0912,29,1.0021312,,
CMB0912,31,1.0021312,,
CMB0912,32,1.6021312,,
CMB0912,33,1.6021312,,
CMB0912,34,1.0021312,,
CMB0912,36,1.6021312,,
CMB0912,37,1.6021312,,
CMB0912,38,1.6021312,,
CMB0912,40,1.0021312,,
CMB0912,41,1.6021312,,
CMB0912,42,2.2021311999999997,,
CMB0912,44,1.0021312,,
CMB0912,45,1.0021312,,
CMB0912,46,1.6021312,,
CMB0912,47,1.0021312,,
CMB0912,49,2.2021311999999997,,
CMB0912,50,1.0021312,,
CMB0912,51,1.0021312,,
CMB0912,53,1.0021312,,
CMB0912,54,1.0021312,,
CMB0912,55,1.0021312,,
CMB0912,56,1.0021312,,
CMB0912,57,1.0021312,,
CMB0912,58,1.6021312,,
CMB0912,59,1.6021312,,
CMB0912,60,1.6021312,,
CMB0912,61,1.0021312,,
CMB0912,62,1.6021312,,
CMB0912,63,2.2021311999999997,,
CMB0912,64,1.0021312,,
CMB0912,66,1.0021312,,
CMB0912,67,1.6021312,,
CMB0912,68,1.6021312,,
CMB0912,70,1.0021312,,
CMB0912,71,1.0021312,,
CMM0487,1,4.6019872,,Drivers: Multiple risk signals increased at the same time; Overall system activity was unusually high; Suspicious behavior stayed elevated over several weeks
CMM0487,2,4.6019872,,Drivers: Multiple risk signals increased at the same time; Overall system activity was unusually high; Suspicious behavior stayed elevated over several weeks
CMM0487,3,1.6019872,,
CMM0487,6,1.6019872,,
CMM0487,7,1.6019872,,
CMM0487,10,1.6019872,,
CMM0487,11,2.2019872,,
CMM0487,12,2.2019872,,
CMM0487,14,2.2019872,,
CMM0487,15,2.2019872,,
CMM0487,16,2.2019872,,
CMM0487,18,2.2019872,,
CMM0487,19,2.2019872,,
CMM0487,20,2.2019872,,
CMM0487,23,2.2019872,,
CMM0487,24,2.2019872,,
CMM0487,25,2.2019872,,
CMM0487,27,1.0019872,,
CMM0487,28,1.0019872,,
CMM0487,29,1.0019872,,
CMM0487,31,1.6019872,,
CMM0487,32,1.0019872,,
CMM0487,33,1.0019872,,
CMM0487,34,1.0019872,,
CMM0487,36,1.0019872,,
CMM0487,37,1.0019872,,
CMM0487,38,1.0019872,,
CMM0487,40,1.0019872,,
CMM0487,41,1.0019872,,
CMM0487,42,1.0019872,,
CMM0487,45,1.0019872,,
CMM0487,46,1.0019872,,
CMM0487,47,1.0019872,,
CMM0487,49,1.0019872,,
CMM0487,50,1.0019872,,
CMM0487,51,1.0019872,,
CMM0487,53,1.0019872,,
CMM0487,54,1.0019872,,
CMM0487,55,1.0019872,,
CMM0487,56,1.6019872,,
CMM0487,58,1.0019872,,
CMM0487,59,1.0019872,,
CMM0487,60,1.6019872,,
CMM0487,62,1.0019872,,
CMM0487,63,1.0019872,,
CMM0487,64,1.0019872,,
CMM0487,66,1.0019872,,
CMM0487,67,1.0019872,,
CMM0487,68,1.0019872,,
CMM0487,70,1.6019872,,
CMM0487,71,1.6019872,,
CMS0454,1,3.4002016,,
CMS0454,2,3.4002016,,
CMS0454,3,1.6002016000000001,,
CMS0454,6,1.6002016000000001,,
CMS0454,7,1.6002016000000001,,
CMS0454,10,1.6002016000000001,,
CMS0454,11,1.6002016000000001,,
CMS0454,12,1.6002016000000001,,
CMS0454,14,1.6002016000000001,,
CMS0454,15,1.6002016000000001,,
CMS0454,16,1.6002016000000001,,
CMS0454,18,1.6002016000000001,,
CMS0454,19,1.6002016000000001,,
CMS0454,20,1.0002016,,
CMS0454,23,1.6002016000000001,,
CMS0454,24,1.6002016000000001,,
CMS0454,25,1.6002016000000001,,
CMS0454,27,1.0002016,,
CMS0454,28,1.0002016,,
CMS0454,29,1.0002016,,
CMS0454,31,1.6002016000000001,,
CMS0454,32,1.0002016,,
CMS0454,33,1.0002016,,
CMS0454,34,1.0002016,,
CMS0454,36,1.0002016,,
CMS0454,37,1.0002016,,
CMS0454,38,1.0002016,,
CMS0454,40,1.0002016,,
CMS0454,41,1.0002016,,
CMS0454,42,1.0002016,,
CMS0454,45,1.0002016,,
CMS0454,46,1.0002016,,
CMS0454,47,1.0002016,,
CMS0454,49,1.0002016,,
CMS0454,50,1.0002016,,
CMS0454,51,1.0002016,,
CMS0454,53,1.0002016,,
CMS0454,54,1.0002016,,
CMS0454,55,1.0002016,,
CMS0454,56,1.6002016000000001,,
CMS0454,58,1.0002016,,
CMS0454,59,1.0002016,,
CMS0454,60,1.6002016000000001,,
CMS0454,62,1.0002016,,
CMS0454,63,1.0002016,,
CMS0454,64,1.0002016,,
CMS0454,66,1.0002016,,
CMS0454,67,1.0002016,,
CMS0454,68,1.0002016,,
CMS0454,70,1.6002016000000001,,
CMS0454,71,1.6002016000000001,,
CMW0783,1,3.4004608000000003,,
CMW0783,2,3.4004608000000003,,
CMW0783,3,1.6004608,,
CMW0783,6,1.6004608,,
CMW0783,7,1.6004608,,
CMW0783,10,1.6004608,,
